YEAR	MON	DAY	T2M	D2M	WIND	SSRD	STRD	SP	TP
1998.0	11.0	21.0	275.279	273.121	6.811	73.391	286.716	975.892	5.679
1998.0	11.0	22.0	275.699	270.694	4.791	112.938	258.221	984.732	0.04
1998.0	11.0	23.0	281.199	273.024	8.468	110.644	262.761	975.716	0.007
1998.0	11.0	24.0	280.878	275.74	7.888	87.913	261.554	975.955	0.1
1998.0	11.0	25.0	277.48	272.664	3.341	84.953	260.563	980.142	0.0
1998.0	11.0	26.0	280.305	276.787	7.487	92.124	314.747	966.617	10.152
1998.0	11.0	27.0	277.269	274.216	6.122	73.729	280.366	973.978	1.926
1998.0	11.0	28.0	279.384	275.777	5.32	106.571	263.971	977.647	0.0
1998.0	11.0	29.0	282.091	279.571	4.065	23.467	306.709	977.208	0.297
1998.0	11.0	30.0	286.235	281.185	6.866	49.313	337.351	975.167	0.033
1998.0	12.0	1.0	282.519	277.889	8.657	90.773	309.434	975.386	4.714
1998.0	12.0	2.0	281.08	274.257	7.545	105.691	256.356	979.905	0.0
1998.0	12.0	3.0	283.428	277.992	5.988	20.958	304.297	972.892	0.488
1998.0	12.0	4.0	285.011	283.724	5.224	46.429	351.596	974.459	0.581
1998.0	12.0	5.0	284.521	283.595	1.427	78.516	352.013	976.697	3.213
1998.0	12.0	6.0	286.314	284.273	5.368	65.111	360.611	971.274	1.598
1998.0	12.0	7.0	284.604	281.142	6.418	51.816	343.734	970.341	3.124
1998.0	12.0	8.0	276.94	273.627	2.917	38.842	278.206	978.635	0.296
1998.0	12.0	9.0	276.062	271.575	3.952	68.807	263.051	983.168	0.026
1998.0	12.0	10.0	276.108	272.403	5.5	98.978	234.166	986.276	0.065
1998.0	12.0	11.0	276.324	270.714	5.853	72.124	275.108	984.823	0.932
1998.0	12.0	12.0	276.31	270.1	5.421	103.196	240.599	986.199	0.0
1998.0	12.0	13.0	276.052	270.256	3.573	99.2	231.248	980.251	0.0
1998.0	12.0	14.0	274.448	270.343	3.009	96.542	245.766	982.435	0.035
1998.0	12.0	15.0	275.754	270.714	6.423	103.613	229.976	983.56	0.0
1998.0	12.0	16.0	277.169	273.54	3.895	31.998	286.29	975.735	1.654
1998.0	12.0	17.0	274.571	273.409	2.513	46.767	300.707	967.959	9.158
1998.0	12.0	18.0	271.08	268.092	3.459	89.489	248.898	976.074	5.96
1998.0	12.0	19.0	276.875	270.685	7.403	74.244	291.289	977.06	1.889
1998.0	12.0	20.0	275.918	273.01	3.49	36.042	304.781	985.849	2.557
1998.0	12.0	21.0	278.846	277.639	4.946	31.053	331.273	981.133	10.327
1998.0	12.0	22.0	273.324	271.179	7.879	77.942	297.811	973.083	28.32
1998.0	12.0	23.0	264.363	260.184	5.24	47.207	235.475	990.227	1.06
1998.0	12.0	24.0	267.167	262.512	5.995	69.093	246.53	986.327	1.137
1998.0	12.0	25.0	268.514	263.346	6.372	60.09	246.515	986.591	0.783
1998.0	12.0	26.0	268.729	262.147	7.416	84.931	214.716	979.713	0.634
1998.0	12.0	27.0	270.352	266.22	5.732	55.196	243.793	979.833	0.215
1998.0	12.0	28.0	275.442	271.339	4.831	61.593	265.993	977.83	0.229
1998.0	12.0	29.0	272.479	270.26	4.157	43.204	248.759	971.15	0.61
1998.0	12.0	30.0	266.643	263.888	6.578	69.767	259.067	966.369	4.634
1998.0	12.0	31.0	265.606	262.281	6.37	62.713	255.245	975.394	5.749
1999.0	1.0	1.0	264.49	261.465	7.736	93.193	229.198	978.666	5.631
1999.0	1.0	2.0	260.1	255.565	4.445	41.013	218.881	990.212	2.09
1999.0	1.0	3.0	269.786	266.733	6.705	54.347	293.216	966.654	21.36
1999.0	1.0	4.0	264.271	260.488	9.725	70.787	237.669	970.877	4.263
1999.0	1.0	5.0	262.818	259.337	6.516	61.827	241.092	981.408	3.799
1999.0	1.0	6.0	262.701	259.088	7.849	51.982	234.164	977.93	2.623
1999.0	1.0	7.0	266.037	262.406	8.234	65.384	243.085	977.599	4.859
1999.0	1.0	8.0	264.414	260.725	4.402	26.111	243.827	984.111	6.067
1999.0	1.0	9.0	268.045	266.592	3.645	41.013	286.615	969.596	12.593
1999.0	1.0	10.0	264.233	260.275	5.904	91.36	216.798	976.357	1.158
1999.0	1.0	11.0	262.423	258.356	7.277	89.247	216.633	975.513	3.75
1999.0	1.0	12.0	267.877	265.608	5.729	47.107	280.894	970.116	10.772
1999.0	1.0	13.0	266.957	265.34	4.996	68.553	284.027	978.395	12.409
1999.0	1.0	14.0	259.384	256.353	6.912	19.196	257.346	986.87	10.555
1999.0	1.0	15.0	266.493	264.272	6.117	54.776	286.028	974.096	17.602
1999.0	1.0	16.0	268.363	265.424	6.974	106.656	257.931	970.636	0.266
1999.0	1.0	17.0	274.098	271.256	5.456	72.991	244.804	977.515	0.0
1999.0	1.0	18.0	276.708	273.056	8.216	8.509	299.912	968.57	9.426
1999.0	1.0	19.0	272.132	269.951	8.727	53.344	286.687	968.129	4.414
1999.0	1.0	20.0	270.645	267.771	4.243	121.929	225.626	977.172	0.004
1999.0	1.0	21.0	273.383	271.161	2.676	96.029	249.019	976.96	0.0
1999.0	1.0	22.0	275.662	274.197	4.667	66.567	287.005	977.654	6.7
1999.0	1.0	23.0	280.091	278.194	9.004	30.698	340.95	974.552	4.306
1999.0	1.0	24.0	277.102	275.508	8.153	50.349	327.977	970.536	9.754
1999.0	1.0	25.0	272.385	271.101	4.157	49.533	277.629	979.471	5.014
1999.0	1.0	26.0	271.69	269.766	4.139	65.702	274.102	987.636	0.548
1999.0	1.0	27.0	271.075	268.302	3.438	55.538	251.246	980.898	0.347
1999.0	1.0	28.0	275.057	273.854	3.396	50.18	319.762	972.866	2.063
1999.0	1.0	29.0	270.087	268.002	3.735	74.078	276.864	984.407	1.306
1999.0	1.0	30.0	269.467	267.539	3.613	72.038	239.522	991.012	0.046
1999.0	1.0	31.0	267.539	263.026	3.713	140.124	209.859	998.089	0.015
1999.0	2.0	1.0	270.61	264.838	3.486	85.382	219.978	989.415	1.07
1999.0	2.0	2.0	276.442	274.72	4.72	14.764	328.27	972.917	7.216
1999.0	2.0	3.0	275.371	272.395	5.574	138.036	272.196	970.095	2.464
1999.0	2.0	4.0	275.679	271.661	6.328	60.336	275.584	968.808	2.367
1999.0	2.0	5.0	270.182	265.735	4.859	140.319	218.945	983.5	0.051
1999.0	2.0	6.0	273.834	269.467	4.464	30.246	298.414	975.041	2.782
1999.0	2.0	7.0	272.36	270.206	3.15	18.331	259.872	973.811	5.377
1999.0	2.0	8.0	270.955	269.318	3.491	130.656	274.757	972.284	3.027
1999.0	2.0	9.0	274.342	271.16	6.101	133.327	250.656	973.833	0.197
1999.0	2.0	10.0	274.342	270.264	4.829	144.211	232.729	979.043	0.131
1999.0	2.0	11.0	275.574	270.695	4.022	80.833	262.077	980.455	0.008
1999.0	2.0	12.0	279.192	275.928	8.612	22.224	318.825	969.628	9.2
1999.0	2.0	13.0	268.671	264.263	7.797	104.364	232.938	973.004	3.17
1999.0	2.0	14.0	266.155	261.38	4.52	158.338	206.349	985.841	0.111
1999.0	2.0	15.0	270.853	265.297	4.734	152.813	215.606	982.618	0.0
1999.0	2.0	16.0	276.36	270.07	4.182	147.621	240.215	977.008	0.0
1999.0	2.0	17.0	276.954	273.36	5.723	64.267	305.22	970.967	2.031
1999.0	2.0	18.0	272.469	269.22	3.768	91.943	273.97	973.875	0.246
1999.0	2.0	19.0	269.72	265.174	2.946	114.682	255.844	976.306	0.04
1999.0	2.0	20.0	266.976	263.051	3.372	78.64	230.277	977.552	0.459
1999.0	2.0	21.0	266.557	261.82	4.259	127.176	239.086	980.082	0.443
1999.0	2.0	22.0	263.449	257.437	4.708	167.096	187.187	986.174	0.092
1999.0	2.0	23.0	263.434	254.747	3.058	100.699	190.048	988.32	0.0
1999.0	2.0	24.0	269.027	259.271	2.749	164.362	228.279	985.356	0.083
1999.0	2.0	25.0	271.39	267.032	3.082	56.16	260.45	979.341	2.924
1999.0	2.0	26.0	270.174	267.272	3.075	170.536	218.576	980.0	0.003
1999.0	2.0	27.0	270.845	267.315	2.847	93.237	235.886	977.108	0.532
1999.0	2.0	28.0	276.411	274.745	6.915	69.2	327.453	960.465	11.525
1999.0	3.0	1.0	273.529	272.477	5.227	64.433	287.064	955.681	3.839
1999.0	3.0	2.0	271.038	267.96	6.86	172.102	254.902	965.872	1.458
1999.0	3.0	3.0	274.857	271.823	3.79	53.466	294.274	964.148	14.872
1999.0	3.0	4.0	269.857	268.121	8.683	121.191	285.01	961.797	14.14
1999.0	3.0	5.0	267.37	263.535	3.089	164.75	214.564	982.356	0.104
1999.0	3.0	6.0	271.278	269.289	5.118	25.877	291.722	977.193	20.993
1999.0	3.0	7.0	262.556	258.858	6.301	174.132	221.758	987.474	1.503
1999.0	3.0	8.0	261.998	257.438	3.018	189.474	177.088	996.211	0.005
1999.0	3.0	9.0	267.021	259.914	4.666	84.89	242.159	985.939	0.938
1999.0	3.0	10.0	266.799	262.227	4.23	188.349	233.18	976.144	0.394
1999.0	3.0	11.0	267.381	263.677	3.368	101.299	219.987	978.317	0.044
1999.0	3.0	12.0	268.672	264.757	5.011	148.52	232.311	980.218	0.154
1999.0	3.0	13.0	267.976	264.082	3.824	196.987	197.935	984.554	0.0
1999.0	3.0	14.0	269.872	265.795	3.287	188.884	237.471	980.336	0.0
1999.0	3.0	15.0	269.585	266.113	4.35	203.322	214.845	974.025	0.0
1999.0	3.0	16.0	271.87	266.926	4.854	199.06	217.074	973.792	0.0
1999.0	3.0	17.0	277.638	272.604	6.06	191.248	248.927	969.479	0.0
1999.0	3.0	18.0	277.854	273.79	8.576	74.178	289.892	966.731	1.423
1999.0	3.0	19.0	272.884	269.301	5.495	154.083	260.625	980.193	0.094
1999.0	3.0	20.0	272.211	267.886	3.057	206.138	225.268	984.559	0.006
1999.0	3.0	21.0	275.611	269.679	3.684	153.031	259.678	972.923	0.871
1999.0	3.0	22.0	272.578	271.442	7.24	111.284	277.046	967.385	5.501
1999.0	3.0	23.0	272.473	268.338	5.631	217.904	220.414	976.393	0.27
1999.0	3.0	24.0	274.57	270.606	4.214	165.214	243.578	975.018	0.08
1999.0	3.0	25.0	272.136	267.375	3.237	202.968	244.191	980.122	0.067
1999.0	3.0	26.0	271.749	267.571	1.68	218.863	214.359	984.662	0.0
1999.0	3.0	27.0	273.393	268.14	1.894	222.347	223.918	984.626	0.0
1999.0	3.0	28.0	275.612	268.446	2.186	225.176	227.524	981.226	0.0
1999.0	3.0	29.0	277.322	270.55	4.357	225.404	235.481	978.155	0.001
1999.0	3.0	30.0	277.959	269.552	3.969	228.506	234.827	983.233	0.003
1999.0	3.0	31.0	282.01	269.628	5.299	228.443	255.191	981.433	0.0
1999.0	4.0	1.0	282.905	278.09	3.724	93.679	314.886	975.21	2.699
1999.0	4.0	2.0	283.228	282.068	1.432	96.003	356.066	976.63	0.608
1999.0	4.0	3.0	284.423	281.001	2.665	181.862	339.013	975.994	0.312
1999.0	4.0	4.0	283.036	280.454	4.575	151.61	342.265	973.461	6.277
1999.0	4.0	5.0	276.363	268.495	4.716	237.109	263.945	981.512	0.707
1999.0	4.0	6.0	281.491	274.576	6.209	110.229	276.561	977.341	10.197
1999.0	4.0	7.0	280.316	275.126	6.636	241.938	278.026	977.081	0.029
1999.0	4.0	8.0	283.413	275.895	5.098	246.647	272.993	972.486	0.577
1999.0	4.0	9.0	279.624	274.581	5.053	42.468	298.837	967.177	24.223
1999.0	4.0	10.0	276.361	271.334	4.937	246.176	252.145	973.411	0.315
1999.0	4.0	11.0	276.589	271.326	5.674	61.56	275.504	973.099	13.246
1999.0	4.0	12.0	276.775	273.934	3.571	245.656	286.839	971.453	2.215
1999.0	4.0	13.0	276.729	270.443	4.048	267.484	225.756	977.941	0.0
1999.0	4.0	14.0	278.513	271.175	4.843	263.751	237.394	973.804	0.0
1999.0	4.0	15.0	280.97	272.744	3.148	213.957	264.724	969.71	0.0
1999.0	4.0	16.0	280.592	277.256	4.081	101.411	325.099	958.492	15.779
1999.0	4.0	17.0	276.824	275.809	4.912	117.329	300.446	962.628	4.969
1999.0	4.0	18.0	277.911	275.48	5.112	232.89	270.285	971.572	1.406
1999.0	4.0	19.0	277.578	274.772	3.53	225.461	267.759	976.102	0.856
1999.0	4.0	20.0	277.941	273.837	2.116	257.524	262.689	975.163	0.165
1999.0	4.0	21.0	279.28	273.777	2.059	217.589	271.117	976.135	0.001
1999.0	4.0	22.0	281.854	279.27	3.01	104.246	328.69	972.733	12.472
1999.0	4.0	23.0	280.087	278.919	6.388	37.947	334.668	974.297	15.14
1999.0	4.0	24.0	276.149	268.583	3.707	291.551	227.948	985.077	0.0
1999.0	4.0	25.0	277.611	271.429	1.755	291.162	232.961	984.684	0.0
1999.0	4.0	26.0	280.971	272.052	5.569	277.143	254.43	975.017	0.0
1999.0	4.0	27.0	280.334	273.517	3.893	296.108	245.232	976.88	0.0
1999.0	4.0	28.0	281.309	273.588	5.306	294.868	250.229	982.029	0.0
1999.0	4.0	29.0	282.063	273.148	4.618	293.298	256.073	984.621	0.0
1999.0	4.0	30.0	282.95	274.078	2.898	293.917	262.091	985.755	0.0
1999.0	5.0	1.0	284.157	276.146	2.704	299.304	266.474	984.742	0.0
1999.0	5.0	2.0	285.99	277.093	3.354	291.994	280.882	982.404	0.0
1999.0	5.0	3.0	286.636	278.494	3.687	305.298	279.41	979.949	0.0
1999.0	5.0	4.0	287.335	280.633	3.097	282.52	298.651	976.264	0.0
1999.0	5.0	5.0	289.144	282.379	3.269	299.084	316.41	972.885	0.0
1999.0	5.0	6.0	291.2	286.27	4.414	249.173	340.009	970.241	0.055
1999.0	5.0	7.0	289.821	286.088	4.511	186.301	355.438	970.38	6.685
1999.0	5.0	8.0	287.909	285.385	4.281	127.819	347.442	969.407	4.766
1999.0	5.0	9.0	283.941	281.876	4.967	216.213	329.546	973.626	6.159
1999.0	5.0	10.0	282.225	275.926	3.158	313.15	262.574	980.566	0.0
1999.0	5.0	11.0	284.996	278.901	2.41	307.978	275.975	983.347	0.0
1999.0	5.0	12.0	285.316	277.635	4.478	295.403	289.019	980.067	0.038
1999.0	5.0	13.0	284.26	274.997	4.611	232.427	301.311	975.322	0.121
1999.0	5.0	14.0	285.453	278.411	4.258	221.741	319.482	978.734	0.0
1999.0	5.0	15.0	287.504	281.992	2.632	266.152	317.813	983.781	0.082
1999.0	5.0	16.0	288.564	281.219	3.475	303.103	301.309	983.392	0.0
1999.0	5.0	17.0	290.7	283.371	4.668	312.382	317.314	980.451	0.0
1999.0	5.0	18.0	293.224	286.253	5.27	287.341	347.123	976.3	9.15
1999.0	5.0	19.0	287.57	285.459	3.95	268.158	350.245	977.314	25.321
1999.0	5.0	20.0	284.981	280.151	3.239	327.053	280.646	983.266	0.0
1999.0	5.0	21.0	286.855	281.266	1.648	318.874	290.533	981.569	0.0
1999.0	5.0	22.0	289.334	284.523	2.28	135.586	336.547	975.986	1.314
1999.0	5.0	23.0	289.057	286.521	3.259	249.638	354.389	972.405	8.999
1999.0	5.0	24.0	287.583	286.171	4.222	202.302	357.895	962.04	18.773
1999.0	5.0	25.0	282.201	280.101	8.57	194.918	319.587	962.434	14.943
1999.0	5.0	26.0	282.502	280.771	7.167	71.797	342.035	967.663	9.175
1999.0	5.0	27.0	284.17	280.232	4.411	310.182	301.612	974.967	0.145
1999.0	5.0	28.0	288.136	281.748	4.368	323.477	298.527	977.123	0.0
1999.0	5.0	29.0	291.401	285.42	3.209	308.873	324.687	980.146	0.004
1999.0	5.0	30.0	292.717	286.347	2.104	340.818	311.335	983.106	0.0
1999.0	5.0	31.0	293.757	288.033	2.976	263.928	346.186	979.738	1.398
1999.0	6.0	1.0	292.355	289.755	4.124	121.926	380.332	974.8	11.512
1999.0	6.0	2.0	292.948	290.979	4.754	203.62	389.846	972.853	6.336
1999.0	6.0	3.0	289.004	287.402	5.678	201.566	361.775	973.875	1.796
1999.0	6.0	4.0	287.322	282.356	3.201	331.462	309.218	981.98	0.062
1999.0	6.0	5.0	289.836	282.993	3.23	331.409	306.439	981.363	0.0
1999.0	6.0	6.0	294.803	289.482	5.009	296.391	359.987	980.45	0.033
1999.0	6.0	7.0	296.878	292.819	4.691	307.71	377.071	979.055	0.623
1999.0	6.0	8.0	295.599	291.397	5.901	324.874	361.962	974.981	0.004
1999.0	6.0	9.0	293.418	289.443	3.178	330.062	340.289	976.808	0.0
1999.0	6.0	10.0	295.64	290.372	2.128	325.736	359.663	980.245	0.329
1999.0	6.0	11.0	296.331	291.732	3.86	303.267	370.615	981.876	0.24
1999.0	6.0	12.0	296.518	289.939	3.498	327.997	362.015	982.405	0.0
1999.0	6.0	13.0	295.575	288.461	4.037	237.937	351.382	980.954	0.041
1999.0	6.0	14.0	293.991	290.595	4.872	108.218	376.461	973.56	10.423
1999.0	6.0	15.0	288.174	282.548	4.759	245.791	330.034	978.285	0.04
1999.0	6.0	16.0	286.033	278.015	2.639	321.576	296.406	982.217	0.003
1999.0	6.0	17.0	286.906	279.589	3.322	206.852	330.461	980.356	1.586
1999.0	6.0	18.0	287.321	281.61	2.301	312.112	308.639	984.982	1.11
1999.0	6.0	19.0	290.027	283.425	1.692	279.453	320.88	988.435	0.026
1999.0	6.0	20.0	291.991	284.364	2.43	217.998	349.974	987.142	0.018
1999.0	6.0	21.0	292.45	286.387	2.346	284.613	341.127	985.411	0.083
1999.0	6.0	22.0	293.088	286.332	2.391	279.546	331.26	983.585	0.029
1999.0	6.0	23.0	294.112	287.067	2.811	341.327	329.605	980.109	0.0
1999.0	6.0	24.0	295.206	288.382	3.933	189.262	361.761	975.593	1.021
1999.0	6.0	25.0	295.18	290.851	2.837	159.398	395.319	973.826	2.392
1999.0	6.0	26.0	295.566	290.788	1.177	338.184	344.404	975.787	0.002
1999.0	6.0	27.0	297.119	292.437	3.134	179.191	384.336	973.504	7.238
1999.0	6.0	28.0	296.187	294.876	3.634	225.462	408.843	968.619	20.13
1999.0	6.0	29.0	294.966	292.6	4.987	261.99	388.335	964.007	7.128
1999.0	6.0	30.0	289.812	283.341	3.202	307.056	318.026	974.628	0.101
1999.0	7.0	1.0	294.161	289.631	3.869	253.642	355.314	974.311	4.233
1999.0	7.0	2.0	295.343	292.789	5.147	288.809	383.21	973.18	15.892
1999.0	7.0	3.0	296.279	292.511	2.925	314.638	362.677	979.682	0.002
1999.0	7.0	4.0	298.999	295.694	5.751	275.916	410.408	979.015	1.316
1999.0	7.0	5.0	298.722	295.326	5.921	319.676	387.903	978.393	0.009
1999.0	7.0	6.0	298.789	295.216	6.174	279.89	390.27	974.84	5.079
1999.0	7.0	7.0	294.418	290.339	4.713	246.224	364.688	975.764	0.143
1999.0	7.0	8.0	292.866	286.242	4.285	307.708	342.976	976.375	0.298
1999.0	7.0	9.0	292.831	287.732	4.322	130.848	379.188	973.94	9.35
1999.0	7.0	10.0	292.529	288.948	5.997	269.126	359.1	971.263	4.128
1999.0	7.0	11.0	290.659	283.591	2.946	319.451	324.655	981.71	0.12
1999.0	7.0	12.0	292.047	283.659	2.022	335.207	312.665	984.368	0.0
1999.0	7.0	13.0	293.809	285.78	3.375	319.409	338.593	982.253	0.0
1999.0	7.0	14.0	294.75	288.058	2.733	270.652	348.629	981.126	0.173
1999.0	7.0	15.0	296.337	290.475	4.276	260.597	368.32	980.521	0.0
1999.0	7.0	16.0	297.319	293.046	3.771	310.606	368.745	981.125	0.143
1999.0	7.0	17.0	298.486	294.229	3.64	307.859	378.11	980.977	0.991
1999.0	7.0	18.0	296.784	293.911	2.551	260.931	386.524	980.761	2.853
1999.0	7.0	19.0	296.217	293.86	2.423	129.601	404.093	978.529	7.689
1999.0	7.0	20.0	294.764	291.252	3.496	275.283	380.097	978.773	4.733
1999.0	7.0	21.0	294.385	287.692	3.162	162.859	362.244	980.181	0.193
1999.0	7.0	22.0	296.717	293.532	1.961	207.511	407.174	977.037	2.887
1999.0	7.0	23.0	297.8	294.356	1.932	285.421	382.323	976.587	0.015
1999.0	7.0	24.0	297.251	294.779	3.342	203.9	392.937	972.464	8.168
1999.0	7.0	25.0	296.234	293.071	4.244	295.681	369.566	970.92	2.127
1999.0	7.0	26.0	295.593	291.055	3.664	288.313	362.561	972.047	0.248
1999.0	7.0	27.0	297.319	292.418	3.388	297.328	378.603	973.808	0.103
1999.0	7.0	28.0	297.214	291.531	2.534	290.152	371.411	973.952	0.892
1999.0	7.0	29.0	296.011	292.732	4.646	259.664	381.842	969.059	11.411
1999.0	7.0	30.0	297.295	292.791	3.982	290.39	379.601	966.968	0.387
1999.0	7.0	31.0	298.572	294.58	3.798	278.403	379.136	968.944	0.763
1999.0	8.0	1.0	296.818	292.545	4.272	268.492	388.832	970.912	13.996
1999.0	8.0	2.0	294.191	288.226	3.915	239.546	360.562	977.917	1.006
1999.0	8.0	3.0	292.914	287.464	2.225	260.88	347.697	981.354	0.587
1999.0	8.0	4.0	293.326	288.207	3.991	230.964	351.981	977.388	1.373
1999.0	8.0	5.0	292.34	290.009	3.088	214.701	357.573	972.12	6.118
1999.0	8.0	6.0	291.858	286.941	5.271	174.767	345.971	973.88	0.774
1999.0	8.0	7.0	292.025	287.147	2.499	282.961	324.769	976.81	0.001
1999.0	8.0	8.0	294.677	291.631	4.604	180.861	396.726	970.231	15.146
1999.0	8.0	9.0	290.427	284.224	4.609	258.041	332.872	974.405	0.121
1999.0	8.0	10.0	291.314	284.955	3.335	223.731	350.642	972.279	1.254
1999.0	8.0	11.0	292.653	289.295	3.275	201.751	374.81	969.969	4.209
1999.0	8.0	12.0	294.01	290.242	2.379	188.697	365.498	975.749	0.625
1999.0	8.0	13.0	295.962	291.825	4.132	146.841	395.854	971.695	6.03
1999.0	8.0	14.0	292.828	292.022	4.472	69.076	395.649	969.51	4.688
1999.0	8.0	15.0	291.015	287.017	3.338	249.287	364.01	979.052	0.116
1999.0	8.0	16.0	291.35	285.755	1.84	256.689	323.285	983.437	0.0
1999.0	8.0	17.0	295.556	290.749	5.444	257.346	362.838	977.318	0.217
1999.0	8.0	18.0	292.743	289.94	3.853	198.179	360.243	974.857	1.201
1999.0	8.0	19.0	291.786	287.03	1.535	162.694	356.157	976.894	0.599
1999.0	8.0	20.0	291.865	289.006	3.511	135.037	382.375	976.352	28.503
1999.0	8.0	21.0	291.447	290.023	2.65	163.368	379.312	976.671	13.422
1999.0	8.0	22.0	291.145	286.925	1.787	219.687	335.417	978.769	0.171
1999.0	8.0	23.0	292.877	287.15	1.682	256.412	327.836	978.517	0.009
1999.0	8.0	24.0	295.235	289.955	3.535	204.018	376.669	975.776	2.327
1999.0	8.0	25.0	294.408	291.059	4.536	110.646	384.041	975.658	8.821
1999.0	8.0	26.0	292.82	291.185	3.611	82.121	398.051	973.44	29.5
1999.0	8.0	27.0	292.809	290.588	2.169	196.911	367.98	972.954	0.975
1999.0	8.0	28.0	294.863	292.553	4.077	210.242	364.468	974.378	0.551
1999.0	8.0	29.0	292.522	288.429	4.718	206.668	343.357	975.931	0.424
1999.0	8.0	30.0	288.096	282.388	5.544	233.469	307.292	984.146	0.031
1999.0	8.0	31.0	288.298	283.131	3.406	246.579	293.826	985.84	0.0
1999.0	9.0	1.0	291.656	286.038	2.157	242.983	314.605	983.508	0.0
1999.0	9.0	2.0	293.366	287.931	1.467	238.932	330.786	981.541	0.0
1999.0	9.0	3.0	294.02	288.358	1.634	240.13	323.938	980.039	0.0
1999.0	9.0	4.0	295.198	289.436	2.263	198.03	353.922	979.642	0.0
1999.0	9.0	5.0	296.577	290.792	2.836	203.937	376.504	979.073	0.033
1999.0	9.0	6.0	296.793	292.589	3.231	188.318	392.359	974.389	0.976
1999.0	9.0	7.0	295.664	292.996	3.493	155.354	395.203	970.495	7.898
1999.0	9.0	8.0	293.842	291.25	2.069	165.084	384.472	971.495	4.958
1999.0	9.0	9.0	293.606	290.456	3.985	150.103	360.689	970.243	7.386
1999.0	9.0	10.0	290.708	287.522	3.326	168.106	334.567	970.526	0.693
1999.0	9.0	11.0	289.342	283.626	5.277	206.482	316.908	974.016	0.05
1999.0	9.0	12.0	290.331	285.247	3.196	213.621	310.216	980.03	0.0
1999.0	9.0	13.0	293.414	287.689	5.813	67.05	362.495	977.571	5.471
1999.0	9.0	14.0	291.237	288.259	3.654	161.823	368.122	977.632	5.836
1999.0	9.0	15.0	288.723	282.463	2.786	209.313	304.091	980.226	0.0
1999.0	9.0	16.0	288.538	283.243	3.654	48.603	328.717	976.721	3.771
1999.0	9.0	17.0	287.525	283.11	6.189	179.987	318.26	977.743	1.702
1999.0	9.0	18.0	287.641	282.481	1.891	198.329	295.304	981.182	0.0
1999.0	9.0	19.0	288.716	283.792	2.73	203.643	302.059	978.506	0.0
1999.0	9.0	20.0	290.062	286.449	4.642	55.006	338.418	973.385	7.087
1999.0	9.0	21.0	284.551	281.824	4.718	185.451	330.709	976.169	1.983
1999.0	9.0	22.0	282.578	276.432	3.783	176.72	294.792	976.322	0.041
1999.0	9.0	23.0	286.49	281.062	5.537	193.308	300.787	971.848	0.0
1999.0	9.0	24.0	288.296	281.754	5.511	108.899	309.371	969.452	1.029
1999.0	9.0	25.0	285.751	282.917	1.861	160.663	322.173	975.287	0.457
1999.0	9.0	26.0	288.058	282.972	3.215	187.547	300.481	980.042	0.0
1999.0	9.0	27.0	292.922	288.637	5.704	156.079	336.294	981.166	0.002
1999.0	9.0	28.0	294.09	290.594	4.576	137.278	366.909	981.658	0.443
1999.0	9.0	29.0	294.016	291.466	5.929	75.31	385.042	975.649	2.184
1999.0	9.0	30.0	286.651	284.34	7.715	137.071	342.03	968.028	29.038
1999.0	10.0	1.0	285.107	278.708	6.735	173.199	284.091	973.67	0.001
1999.0	10.0	2.0	285.064	280.069	3.679	136.086	290.896	978.274	0.107
1999.0	10.0	3.0	285.833	280.841	3.912	163.447	338.687	983.032	0.483
1999.0	10.0	4.0	281.926	279.354	5.157	53.17	347.617	980.735	16.93
1999.0	10.0	5.0	280.576	276.438	3.224	150.518	307.655	981.626	1.024
1999.0	10.0	6.0	282.768	278.286	5.211	116.558	304.962	978.43	1.854
1999.0	10.0	7.0	278.25	271.172	3.418	172.202	267.208	987.48	0.0
1999.0	10.0	8.0	282.969	276.631	6.114	130.637	277.841	984.154	0.134
1999.0	10.0	9.0	288.068	285.36	5.071	108.689	366.002	979.715	3.435
1999.0	10.0	10.0	289.373	287.794	2.811	102.056	374.585	977.632	0.506
1999.0	10.0	11.0	287.282	283.678	4.54	162.751	326.011	979.582	1.0
1999.0	10.0	12.0	283.736	275.906	2.451	152.694	274.06	986.219	0.0
1999.0	10.0	13.0	288.191	282.313	6.727	126.043	308.679	973.967	11.538
